201507020153,20,8,***,150,***,*,*,*,10,**,**,**,**,**,**,**,**,*,59,51,1015.2,29.99,993.1,***,***,0,*****,*****,***** **,**,,,
201507020253,30,8,***,150,***,*,*,*,10,**,**,**,**,**,**,**,**,*,58,52,1015.5,30,993.5,***,***,0,*****,*****,***** **,**,,,
201507020300,30,8,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,58,52,1015.5,*****,993.4,***,***,*****,*****,*****,***** **,**,,,
201507020353,30,9,***,150,***,*,*,*,10,**,**,**,**,**,**,**,**,*,58,51,1015.4,29.99,993.1,***,***,0,*****,*****,***** **,**,,,
201507020453,10,8,***,150,***,*,*,*,10,**,**,**,**,**,**,**,**,*,59,51,1015.3,29.99,993.1,***,***,0,*****,*****,***** **,**,,,
201507020553,30,9,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,58,51,1015.2,29.99,993.1,62,58,0,*****,*****,***** **,**,,,
201507020653,10,7,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,57,51,1015.3,29.99,993.1,***,***,0,*****,*****,***** **,**,,,
201507020729,30,6,***,12,***,*,*,*,10,**,**,**,**,**,**,**,**,*,58,52,******,29.99,993.1,***,***,*****,*****,*****,***** **,**,,,
201507020753,60,7,***,12,***,*,*,*,10,**,**,**,**,**,**,**,**,*,58,53,1015.4,29.99,993.1,***,***,0,*****,*****,***** **,**,,,
201507020819,40,8,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,57,52,******,29.98,992.8,***,***,*****,*****,*****,***** **,**,,,
201507020853,30,8,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,56,52,1014.7,29.97,992.5,***,***,0,*****,*****,***** **,**,,,
201507020900,30,8,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,56,52,1014.7,*****,992.4,***,***,*****,*****,*****,***** **,**,,,
201507020928,10,10,***,8,***,*,*,*,10,**,**,**,**,**,**,**,**,*,56,53,******,29.97,992.5,***,***,*****,*****,*****,***** **,**,,,
201507020951,10,9,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,55,54,******,29.96,992.1,***,***,*****,*****,*****,***** **,**,,,
201507020953,10,10,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,56,53,1014.4,29.96,992.1,***,***,0,*****,*****,***** **,**,,,
201507021014,10,9,***,16,***,*,*,*,5,**,**,**,**,10,**,**,**,*,57,53,******,29.96,992.1,***,***,*****,*****,*****,***** **,**,,,
201507021051,10,8,***,8,***,*,*,*,8,**,**,**,**,**,**,**,**,*,57,54,******,29.96,992.1,***,***,*****,*****,*****,***** **,**,,,
201507021053,10,7,***,8,***,*,*,*,8,**,**,**,**,**,**,**,**,*,58,55,1014.2,29.96,992.1,***,***,0,*****,*****,***** **,**,,,
201507021143,10,7,***,16,***,*,*,*,10,**,**,**,**,**,**,**,**,*,60,56,******,29.98,992.8,***,***,*****,*****,*****,***** **,**,,,
201507021153,40,16,***,16,***,*,*,*,10,**,**,**,**,**,**,**,**,*,61,56,1015.2,29.99,993.1,61,56,0,*****,*****,***** **,**,,,
201507021235,50,10,***,12,***,*,*,*,10,**,**,**,**,**,**,**,**,*,61,56,******,29.99,993.1,***,***,*****,*****,*****,***** **,**,,,
201507021253,60,10,***,12,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,56,1015.5,30,993.5,***,***,0,*****,*****,***** **,**,,,
201507021353,50,15,***,14,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,56,1015.2,29.99,993.1,***,***,0,*****,*****,***** **,**,,,
201507021416,20,13,***,17,***,*,*,*,10,**,**,**,**,**,**,**,**,*,67,57,******,29.99,993.1,***,***,*****,*****,*****,***** **,**,,,
201507021453,10,14,***,17,***,*,*,*,10,**,**,**,**,**,**,**,**,*,65,56,1015.4,29.99,993.1,***,***,0,*****,*****,***** **,**,,,
201507021500,10,14,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,65,56,1015.4,*****,993.1,***,***,*****,*****,*****,***** **,**,,,
201507021518,30,13,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,66,57,******,30,993.5,***,***,*****,*****,*****,***** **,**,,,
201507021553,20,13,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,68,57,1015.6,30,993.5,***,***,0,*****,*****,***** **,**,,,
201507021653,30,13,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,70,57,1015.5,30,993.5,***,***,0,*****,*****,***** **,**,,,
201507021753,40,15,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,70,57,1015.2,29.99,993.1,71,61,0,*****,*****,***** **,**,,,
201507021853,40,15,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,70,56,1015.2,29.99,993.1,***,***,0,*****,*****,***** **,**,,,
201507021951,40,13,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,70,55,******,29.98,992.8,***,***,*****,*****,*****,***** **,**,,,
201507021953,50,13,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,70,56,1014.9,29.98,992.8,***,***,0,*****,*****,***** **,**,,,
201507022053,40,11,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,69,55,1014.9,29.98,992.8,***,***,0,*****,*****,***** **,**,,,
201507022100,40,11,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,69,55,1014.9,*****,992.8,***,***,*****,*****,*****,***** **,**,,,
201507022153,30,14,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,70,55,1014.7,29.98,992.8,***,***,0,*****,*****,***** **,**,,,
201507022253,20,11,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,69,55,1014.3,29.97,992.5,***,***,0,*****,*****,***** **,**,,,
201507022353,40,11,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,66,54,1014.3,29.96,992.1,71,66,0,*****,*****,***** **,**,,,
201507030053,30,10,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,53,1014.5,29.97,992.5,***,***,0,*****,*****,***** **,**,,,
201507030153,30,13,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,51,1014.8,29.98,992.8,***,***,0,*****,*****,***** **,**,,,
201507030253,20,9,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,52,1015.4,30,993.5,***,***,0,*****,*****,***** **,**,,,
201507030300,20,9,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,62,52,1015.4,*****,993.4,***,***,*****,*****,*****,***** **,**,,,
201507030353,30,9,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,51,1015.1,29.99,993.1,***,***,0,*****,*****,***** **,**,,,
201507030453,20,8,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,51,1015.1,29.99,993.1,***,***,0,*****,*****,***** **,**,,,
201507030553,10,6,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,51,1014.9,29.99,993.1,66,61,0,*****,*****,***** **,**,,,
201507030653,10,6,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,51,1014.4,29.97,992.5,***,***,0,*****,*****,***** **,**,,,
201507030753,360,6,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,52,1014.2,29.96,992.1,***,***,0,*****,*****,***** **,**,,,
201507030853,360,5,***,230,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,54,1013.7,29.95,991.8,***,***,0,*****,*****,***** **,**,,,
201507030900,360,5,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,62,54,1013.7,*****,991.8,***,***,*****,*****,*****,***** **,**,,,
201507030953,10,5,***,230,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,55,1013.8,29.95,991.8,***,***,0,*****,*****,***** **,**,,,
201507031053,20,3,***,220,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,57,1014,29.96,992.1,***,***,0,*****,*****,***** **,**,,,
201507031153,20,3,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,58,1014.4,29.97,992.5,64,61,0,*****,*****,***** **,**,,,
201507031253,110,6,***,220,***,*,*,*,10,**,**,**,**,**,**,**,**,*,66,57,1014.7,29.98,992.8,***,***,0,*****,*****,***** **,**,,,
201507031353,990,3,***,220,***,*,*,*,10,**,**,**,**,**,**,**,**,*,69,58,1014.8,29.98,992.8,***,***,0,*****,*****,***** **,**,,,
201507031453,990,5,***,220,***,*,*,*,10,**,**,**,**,**,**,**,**,*,71,57,1014.4,29.97,992.5,***,***,0,*****,*****,***** **,**,,,
201507031500,***,5,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,71,57,1014.4,*****,992.4,***,***,*****,*****,*****,***** **,**,,,
201507031553,40,6,***,220,***,*,*,*,10,**,**,**,**,**,**,**,**,*,75,57,1014.1,29.97,992.5,***,***,0,*****,*****,***** **,**,,,
201507031653,60,8,***,300,***,*,*,*,10,**,**,**,**,**,**,**,**,*,75,55,1014.2,29.97,992.5,***,***,0,*****,*****,***** **,**,,,
201507031753,60,8,***,300,***,*,*,*,10,**,**,**,**,**,**,**,**,*,76,54,1014,29.97,992.5,76,64,0,*****,*****,***** **,**,,,
201507031853,90,11,***,300,***,*,*,*,10,**,**,**,**,**,**,**,**,*,76,54,1013.8,29.96,992.1,***,***,0,*****,*****,***** **,**,,,
201507031953,80,11,***,300,***,*,*,*,10,**,**,**,**,**,**,**,**,*,76,54,1013.3,29.94,991.5,***,***,0,*****,*****,***** **,**,,,
201507032053,70,8,***,300,***,*,*,*,10,**,**,**,**,**,**,**,**,*,76,54,1013,29.93,991.1,***,***,0,*****,*****,***** **,**,,,
201507032100,70,8,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,76,54,1013,*****,991.1,***,***,*****,*****,*****,***** **,**,,,
201507032153,90,8,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,76,53,1012.7,29.92,990.8,***,***,0,*****,*****,***** **,**,,,
201507032253,100,9,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,75,53,1012.4,29.92,990.8,***,***,0,*****,*****,***** **,**,,,
201507032353,80,8,***,300,***,*,*,*,10,**,**,**,**,**,**,**,**,*,73,54,1012.4,29.92,990.8,77,73,0,*****,*****,***** **,**,,,
201507040053,90,8,***,300,***,*,*,*,10,**,**,**,**,**,**,**,**,*,71,53,1012.4,29.92,990.8,***,***,0,*****,*****,***** **,**,,,
201507040153,110,6,***,300,***,*,*,*,10,**,**,**,**,**,**,**,**,*,69,54,1012.5,29.92,990.8,***,***,0,*****,*****,***** **,**,,,
201507040253,120,6,***,300,***,*,*,*,10,**,**,**,**,**,**,**,**,*,67,55,1012.9,29.93,991.1,***,***,0,*****,*****,***** **,**,,,
201507040300,120,6,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,67,55,1012.9,*****,991.1,***,***,*****,*****,*****,***** **,**,,,
201507040353,***,0,***,300,***,*,*,*,10,**,**,**,**,**,**,**,**,*,67,54,1013.1,29.94,991.5,***,***,0,*****,*****,***** **,**,,,
201507040453,***,0,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,67,55,1013.4,29.95,991.8,***,***,0,*****,*****,***** **,**,,,
201507040553,290,3,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,64,55,1013.7,29.95,991.8,73,64,0,*****,*****,***** **,**,,,
201507040653,***,0,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,65,56,1013.4,29.95,991.8,***,***,0,*****,*****,***** **,**,,,
201507040753,***,0,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,56,1013.6,29.95,991.8,***,***,0,*****,*****,***** **,**,,,
201507040853,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,56,1013.8,29.96,992.1,***,***,0,*****,*****,***** **,**,,,
201507040900,***,0,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,56,1013.8,*****,992.1,***,***,*****,*****,*****,***** **,**,,,
